Timestamp,Patient ID,Breath Rate,Heart Rate,Patient Status,Range Bin,Leaning Angle,Leaning State
600.031,0,11.7,87.1,Presence,32,,unknown
600.122,0,11.7,87.1,Presence,32,,unknown
600.216,0,11.7,87.1,Presence,32,57.84456034651275,leaning right
600.307,0,11.7,87.1,Presence,32,58.97243737832202,leaning right
600.400,0,11.7,87.1,Presence,32,58.97243737832202,leaning right
600.472,0,11.7,87.1,Presence,32,58.97243737832202,leaning right
600.563,0,11.7,87.1,Presence,32,58.97243737832202,leaning right
600.652,0,11.7,87.1,Presence,32,58.97243737832202,leaning right
600.742,0,11.7,87.1,Presence,32,,unknown
600.834,0,11.7,87.1,Presence,32,58.32315548131398,leaning right
600.969,0,11.7,87.1,Presence,32,57.63299125478716,leaning right
601.012,0,11.7,87.1,Presence,32,,unknown
601.102,0,11.7,87.1,Presence,32,,unknown
601.192,0,11.7,87.1,Presence,32,,unknown
601.283,0,11.7,87.1,Presence,32,,unknown
601.387,0,11.7,87.1,Presence,32,,unknown
601.462,0,11.7,87.1,Presence,32,55.88690445838839,leaning right
601.553,0,11.7,87.1,Presence,32,53.09169461395513,leaning right
601.643,0,11.7,87.1,Presence,32,43.281924812822595,leaning right
601.733,0,11.7,87.1,Presence,32,36.7619425794053,leaning right
601.839,0,11.7,87.1,Presence,32,36.7619425794053,leaning right
601.928,0,11.7,87.1,Presence,32,36.7619425794053,leaning right
602.017,0,11.7,87.1,Presence,32,45.2062975016174,leaning right
602.108,0,11.7,87.1,Presence,32,51.86894158543994,leaning right
602.183,0,11.7,87.1,Presence,32,44.676095736344635,leaning right
602.287,0,11.7,87.1,Presence,32,36.7619425794053,leaning right
602.408,0,13.4,87.1,Presence,32,36.7619425794053,leaning right
602.452,0,13.4,87.1,Presence,32,,unknown
602.543,0,13.4,87.1,Presence,32,23.2613106083527,leaning right
602.633,0,13.4,87.1,Presence,32,,unknown
602.722,0,13.4,87.1,Presence,32,,unknown
602.812,0,13.4,87.1,Presence,32,,unknown
602.902,0,13.4,87.1,Presence,32,,unknown
602.992,0,13.4,87.1,Presence,32,22.78920669217986,leaning right
603.083,0,13.4,87.1,Presence,32,30.703359849119195,leaning right
603.174,0,13.4,87.1,Presence,32,0.0,upright
603.278,0,13.4,87.1,Presence,32,0.0,upright
603.367,0,13.4,87.1,Presence,32,0.0,upright
603.443,0,13.4,87.1,Presence,32,0.0,upright
603.550,0,13.4,87.1,Presence,32,0.0,upright
603.638,0,13.4,87.1,Presence,32,0.0,upright
603.727,0,13.4,87.1,Presence,32,0.0,upright
603.859,0,8.4,87.1,Presence,32,0.0,upright
603.909,0,8.4,87.1,Presence,32,0.0,upright
604.003,0,8.4,87.1,Presence,32,0.0,upright
604.088,0,8.4,87.1,Presence,32,0.0,upright
604.184,0,8.4,87.1,Presence,32,0.0,upright
604.280,0,8.4,87.1,Presence,32,0.0,upright
604.359,0,8.4,87.1,Presence,32,0.0,upright
604.449,0,8.4,87.1,Presence,32,0.0,upright
604.537,0,8.4,87.1,Presence,32,0.0,upright
604.629,0,8.4,87.1,Presence,32,0.0,upright
604.718,0,8.4,87.1,Presence,32,0.0,upright
604.792,0,8.4,87.1,Presence,32,0.0,upright
604.898,0,8.4,87.1,Presence,32,23.331336094705748,leaning right
604.973,0,8.4,87.1,Presence,32,23.331336094705748,leaning right
605.178,0,8.4,87.1,Presence,32,23.331336094705748,leaning right
605.232,0,8.4,87.1,Presence,32,29.86184890006409,leaning right
605.298,0,6.7,87.1,Presence,32,29.86184890006409,leaning right
605.349,0,6.7,87.1,Presence,32,29.86184890006409,leaning right
